index,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
15233,U001,200772670,ASSOCIAT systems,2020-04-13 23:25:44.750000000,2020,1930685010,2020-03-21,2020-04-05,2020-03-21,NAU5,3587.62,0-15
15247,U001,200689451,PORK foundation,2020-05-22 00:56:43.250000000,2020,1930822032,2020-04-24,2020-05-09,2020-04-24,NAA8,130976.53,0-15
15248,U001,200744019,TARG us,2020-04-09 04:19:24.070312500,2020,1930699982,2020-03-26,2020-04-10,2020-03-26,NAA8,11328.88,Before Due Date
15251,U001,200707822,PUBLI corp,2020-05-20 23:30:23.062500000,2020,1930850556,2020-01-05,2020-05-16,2020-05-01,NAA8,115652.18,0-15
15258,CA02,140105652,DOLLAR associates,2020-04-13 10:25:36.750000000,2020,2960620031,2020-11-03,2020-03-23,2020-03-13,CA10,3890.2499999999995,16-30
15260,U001,200769623,WAL-MAR systems,2020-05-03 06:46:46.125000000,2020,1930731994,2020-02-04,2020-04-17,2020-04-02,NAH4,26660.34,16-30
15262,CA02,100030194,AMAZO co,2020-08-28 21:11:06.000000000,2020,2960628321,2020-04-15,2020-04-27,2020-04-17,CA10,639.17,
15264,U001,200769623,WAL-MAR co,2020-04-30 03:18:06.687500000,2020,1930776519,2020-11-04,2020-04-26,2020-04-11,NAH4,69510.0,0-15
15277,U001,200780383,MEIJ corporation,2020-04-21 00:26:53.812500000,2020,1930697833,2020-03-25,2020-04-09,2020-03-25,NAA8,123689.58,0-15
15281,U001,200915438,GROC corp,2020-04-09 13:03:31.000000000,2020,1930580543,2020-05-03,2020-03-20,2020-03-05,NAA8,7692.63,16-30
15282,U001,200705742,DOT llc,2020-04-25 06:49:41.031250000,2020,1930703858,2020-03-27,2020-04-30,2020-03-27,NAAW,3796.38,Before Due Date
15286,U001,200418007,AM corporation,2020-05-01 16:04:26.875000000,2020,1930739092,2020-07-04,2020-04-22,2020-04-07,NAA8,5848.15,0-15
15287,U001,200769623,WAL-MAR trust,2020-04-03 02:43:03.125000000,2020,1930597726,2020-05-03,2020-03-20,2020-03-05,NAH4,10447.69,0-15
15288,U001,200794332,COST trust,2020-05-05 19:05:53.250000000,2020,1930655634,2020-03-17,2020-05-21,2020-03-17,NAGD,1843.86,Before Due Date
15294,U001,200776463,KROGE llc,2020-03-12 23:07:54.500000000,2020,1930688593,2020-03-23,2020-04-07,2020-03-23,NAA8,131411.98,Before Due Date
15306,U001,200418007,AM llc,2020-06-21 08:06:16.343750000,2020,1930773582,2020-04-16,2020-06-20,2020-04-16,NAGD,286.44,0-15
15316,U001,200726979,BJ'S  llc,2020-03-29 18:51:21.250000000,2020,1930677236,2020-03-21,2020-04-05,2020-03-21,NAA8,55.35,Before Due Date
15328,U001,200762301,C&S WH foundation,2020-03-26 03:14:17.404296875,2020,1930630315,2020-11-03,2020-03-26,2020-03-11,NAC6,1994.02,0-15
15329,U001,200769623,WAL-MAR llc,2020-04-20 04:08:25.750000000,2020,1930800234,2020-04-18,2020-05-03,2020-04-18,NAH4,3270.04,Before Due Date
15330,U001,200772670,ASSOCIAT systems,2020-05-05 19:24:14.226562500,2020,1930814550,2020-04-21,2020-05-06,2020-04-21,NAU5,86724.93,Before Due Date
15333,U001,200726979,BJ'S  in,2020-04-19 20:43:31.000000000,2020,1930705549,2020-03-25,2020-04-09,2020-03-25,NAA8,1344.33,0-15
15338,U001,200769623,WAL-MAR co,2020-06-13 20:19:29.500000000,2020,1930886158,2020-12-05,2020-05-27,2020-05-12,NAH4,1064.58,16-30
15342,U001,200769623,WAL-MAR in,2020-03-30 05:21:18.125000000,2020,1930580066,2020-02-03,2020-03-17,2020-03-02,NAH4,45234.86,0-15
15350,CA02,140106231,PRATT trust,2020-05-01 00:29:42.265625000,2020,2960628963,2020-04-16,2020-05-04,2020-04-24,CA10,7104.244,Before Due Date
15358,U001,200418007,AM systems,2020-05-23 20:30:40.750000000,2020,1930625317,2020-10-03,2020-05-14,2020-03-10,NAGD,9433.56,0-15
15361,U001,200519201,KROGE corporation,2020-05-03 23:28:44.125000000,2020,1930735394,2020-02-04,2020-04-17,2020-04-02,NAA8,119778.34,16-30
15365,U001,200769623,WAL-MAR us,2020-04-08 05:55:01.375000000,2020,1930629449,2020-10-03,2020-03-25,2020-03-10,NAH4,2887.97,0-15
15370,U001,200353024,DECA foundation,2020-05-05 23:46:11.343750000,2020,1930877177,2020-08-05,2020-05-11,2020-05-01,NAM2,1854.46,Before Due Date
15376,U001,200769623,WAL-MAR us,2020-04-28 19:33:24.687500000,2020,1930794495,2020-04-19,2020-05-04,2020-04-19,NAH4,41431.07,Before Due Date
15377,U001,200780383,MEIJ systems,2020-03-08 13:54:28.750000000,2020,1930666577,2020-03-19,2020-04-03,2020-03-19,NAA8,124047.6,Before Due Date
15381,U001,200806580,BE associates,2020-03-30 13:17:17.125000000,2020,1930584409,2020-03-03,2020-03-18,2020-03-03,NAA8,15064.23,0-15
15384,U001,200707822,PUBLI corp,2020-03-29 06:47:55.687500000,2020,1930637657,2020-11-03,2020-03-26,2020-03-11,NAA8,137304.66,0-15
15385,U001,200769623,WAL-MAR systems,2020-06-16 15:55:27.500000000,2020,1930883771,2020-10-05,2020-05-25,2020-05-10,NAH4,44055.61,16-30
15387,U001,200290370,BARGAIN  trust,2020-04-26 04:44:35.375000000,2020,1930667553,2020-03-25,2020-04-09,2020-03-25,NAA8,3203.64,16-30
15395,U001,200936373,SUPE systems,2020-03-29 13:13:23.625000000,2020,1930659959,2020-03-18,2020-04-02,2020-03-18,NAA8,80856.68,Before Due Date
15404,U001,200020431,DEC co,2020-04-01 18:08:47.125000000,2020,1930764985,2020-09-04,2020-04-24,2020-04-01,NAM4,5527.46,Before Due Date
15408,U001,200759878,SA llc,2020-04-02 17:40:47.812500000,2020,1930684473,2020-03-22,2020-04-06,2020-03-22,NAH4,20383.65,Before Due Date
15410,U001,200721222,GO co,2020-04-10 10:13:29.750000000,2020,1930782274,2020-04-14,2020-04-29,2020-04-14,NAA8,14617.13,Before Due Date
15420,U001,200704858,WAKE corporation,2020-03-16 14:56:20.375000000,2020,1930660646,2020-03-17,2020-04-01,2020-03-17,NAA8,80448.41,Before Due Date
15429,U001,200707822,PUBLI corp,2020-03-19 03:31:08.750000000,2020,1930664511,2020-03-17,2020-04-01,2020-03-17,NAA8,80143.13,Before Due Date
15440,U001,200769623,WAL-MAR co,2020-04-30 21:36:17.437500000,2020,1930773545,2020-11-04,2020-04-26,2020-04-11,NAH4,5262.6,0-15
15445,U001,200769623,WAL-MAR us,2020-04-02 01:24:30.375000000,2020,1930593307,2020-04-03,2020-03-19,2020-03-04,NAH4,7668.56,0-15
15451,U001,200793568,SUPE associates,2020-04-29 09:52:39.437500000,2020,1930749736,2020-05-04,2020-04-20,2020-04-05,NAA8,21480.07,0-15
15461,U001,200726979,BJ'S  corporation,2020-04-22 01:41:43.718750000,2020,1930780901,2020-09-04,2020-04-24,2020-04-09,NAA8,94.31,Before Due Date
15462,U001,200519201,KROGE foundation,2020-05-28 02:31:19.750000000,2020,1930603028,2020-06-03,2020-05-10,2020-03-06,NAGD,310588.42,16-30
15465,U001,200762301,C&S WH foundation,2020-04-22 09:21:34.089843750,2020,1930764230,2020-08-04,2020-04-23,2020-04-08,NAC6,117531.29,Before Due Date
15466,U001,100031704,DELHAIZE co,2020-04-07 20:46:19.625000000,2020,1930671441,2020-03-20,2020-04-04,2020-03-20,NAA8,64355.64,0-15
15470,U001,200706844,WINC corp,2020-03-21 13:37:41.625000000,2020,1930636685,2020-12-03,2020-03-27,2020-03-12,NAA8,1445.54,Before Due Date
15471,U001,200726979,BJ'S  trust,2020-04-14 15:04:35.660156250,2020,1930724552,2020-03-30,2020-04-14,2020-03-30,NAA8,178.63,0-15
15474,U001,200744019,TARG systems,2020-06-06 10:23:18.625000000,2020,1930859173,2020-06-05,2020-05-21,2020-05-06,NAA8,3220.76,16-30
15477,U001,200418007,AM llc,2020-03-23 09:20:29.500000000,2020,1930646651,2020-03-13,2020-03-28,2020-03-13,NAA8,34713.36,Before Due Date
15484,U001,200769623,WAL-MAR llc,2020-03-29 03:43:03.312500000,2020,1930674462,2020-03-21,2020-04-05,2020-03-21,NAH4,16245.61,Before Due Date
15486,U001,200936373,SUPE corp,2020-04-06 04:26:06.000000000,2020,1930764370,2020-08-04,2020-04-23,2020-04-08,NAA8,97094.2,Before Due Date
15502,U001,200769623,WAL-MAR in,2020-05-18 23:42:17.687500000,2020,1930829534,2020-04-27,2020-05-12,2020-04-27,NAH4,2322.34,0-15
15505,U001,200769623,WAL-MAR corp,2020-04-01 14:26:46.812500000,2020,1930621439,2020-08-03,2020-03-23,2020-03-08,NAH4,70811.16,0-15
15516,U001,200759878,SA corp,2020-05-03 23:45:28.948974609,2020,1930799864,2020-04-19,2020-05-04,2020-04-19,NAH4,49922.31,Before Due Date
15525,U001,200794332,COST associates,2020-03-16 16:18:17.875000000,2020,1930571629,2020-02-27,2020-03-13,2020-02-27,NAAX,1209.26,0-15
15527,U001,200762301,C&S WH foundation,2020-04-23 05:05:31.968750000,2020,1930758005,2020-09-04,2020-04-24,2020-04-09,NAC6,61267.69,Before Due Date
15533,U001,200728270,HEI in,2020-04-25 16:49:21.125000000,2020,1930782732,2020-04-15,2020-04-30,2020-04-15,NAA8,133922.54,Before Due Date
15549,U001,200761734,H E BUT corp,2020-04-17 22:51:16.500000000,2020,1930758260,2020-07-04,2020-04-22,2020-04-07,NAA8,13269.25,Before Due Date
15566,U001,200744019,TARG foundation,2020-04-26 19:52:04.687500000,2020,1930747821,2020-05-04,2020-04-20,2020-04-05,NAA8,5026.39,0-15
15570,U001,200769623,WAL-MAR us,2020-05-07 02:35:18.125000000,2020,1930758294,2020-09-04,2020-04-24,2020-04-09,NAH4,76880.66,0-15
15576,U001,200769623,WAL-MAR us,2020-05-04 17:12:49.812500000,2020,1930789756,2020-04-16,2020-05-01,2020-04-16,NAH4,17439.21,0-15
15579,U001,200769623,WAL-MAR systems,2020-04-02 09:36:24.875000000,2020,1930619222,2020-06-03,2020-03-21,2020-03-06,NAH4,9043.47,0-15
15583,U001,200418007,AM co,2020-04-13 02:18:18.750000000,2020,1930802808,2020-04-20,2020-05-05,2020-04-20,NAA8,14182.71,Before Due Date
15585,U001,200769623,WAL-MAR us,2020-05-22 22:23:53.187500000,2020,1930837564,2020-04-29,2020-05-14,2020-04-29,NAH4,35084.0,0-15
15588,CA02,140106408,WAL-M ,2020-03-19 18:38:48.062500000,2020,2960622648,2020-03-20,2020-03-30,2020-03-20,CA10,28653.827999999998,Before Due Date
15590,CA02,140106408,WAL-M in,2020-04-20 03:11:28.875000000,2020,2960628265,2020-04-14,2020-04-27,2020-04-17,CA10,4548.628,Before Due Date
15591,U001,200416837,DEC ,2020-05-13 10:49:54.562500000,2020,1930856792,2020-05-05,2020-05-24,2020-05-01,NAM4,195.36,Before Due Date
15594,U001,200769623,WAL-MAR trust,2020-06-10 20:55:17.000000000,2020,1930847595,2020-02-05,2020-05-17,2020-05-02,NAH4,19370.98,16-30
15602,CA02,140106271,LONGO  us,2020-04-18 22:14:28.750000000,2020,2960623262,2020-03-24,2020-04-04,2020-03-25,CA10,12541.220999999998,0-15
15616,U001,200704858,WAKE ,2020-05-16 07:15:09.078125000,2020,1930832523,2020-04-29,2020-05-14,2020-04-29,NAA8,102619.53,0-15
15617,U001,200366118,AN ,2020-05-05 02:08:44.000000000,2020,1930675734,2020-03-25,2020-04-09,2020-03-25,NAA8,8388.23,16-30
15618,U001,200790165,CONSO corporation,2020-03-31 05:07:35.687500000,2020,1930646119,2020-12-03,2020-03-27,2020-03-12,NAA8,26496.0,0-15
15620,U001,200794332,COST trust,2020-05-19 22:53:34.843750000,2020,1930862104,2020-07-05,2020-05-22,2020-05-07,NAAX,5531.59,Before Due Date
15623,U001,200725421,BEN  llc,2020-05-15 17:05:52.660156250,2020,1930830348,2020-04-30,2020-05-15,2020-04-30,NAA8,29238.65,0-15
15634,U001,200706844,WINC co,2020-03-17 17:37:47.500000000,2020,1930666160,2020-03-17,2020-04-01,2020-03-17,NAA8,53058.2,Before Due Date
15653,U001,200793830,M corporation,2020-06-15 19:46:03.437500000,2020,1930752415,2020-06-04,2020-06-10,2020-04-06,NAGD,37261.43,0-15
15656,U001,200707822,PUBLI foundation,2020-05-01 13:45:47.812500000,2020,1930755192,2020-06-04,2020-04-21,2020-04-06,NAA8,61584.25,0-15
15663,U001,200762950,HAR llc,2020-04-20 23:57:20.593750000,2020,1930764821,2020-10-04,2020-04-25,2020-04-10,NAA8,111055.12,Before Due Date
15665,U001,200290370,BARGAIN  ,2020-04-07 06:59:44.375000000,2020,1930585002,2020-04-03,2020-03-19,2020-03-04,NAA8,12411.0,16-30
15677,U001,200769623,WAL-MAR ,2020-04-09 09:43:58.390625000,2020,1930714811,2020-03-27,2020-04-11,2020-03-27,NAH4,25292.05,Before Due Date
15705,U001,200707005,KING S corporation,2020-03-25 19:41:06.312500000,2020,1930578955,2020-01-03,2020-03-16,2020-03-01,NAA8,17114.82,0-15
15707,U001,200759878,SA corp,2020-05-15 19:46:03.750000000,2020,1930732714,2020-05-04,2020-04-20,2020-04-05,NAH4,80029.11,16-30
15710,U001,200803720,DEC associates,2020-03-08 19:40:18.500000000,2020,1930773038,2020-10-04,2020-04-08,2020-04-01,NAM1,191.68,Before Due Date
15714,U001,200769623,WAL-MAR systems,2020-03-23 07:50:19.625000000,2020,1930635726,2020-03-13,2020-03-28,2020-03-13,NAH4,13836.18,Before Due Date
15725,U001,200769623,WAL-MAR corporation,2020-03-30 12:17:59.812500000,2020,1930600038,2020-05-03,2020-03-20,2020-03-05,NAH4,60419.27,0-15
15740,U001,200983712,FAMOS trust,2020-04-29 19:09:09.875000000,2020,1930832553,2020-04-29,2020-05-14,2020-04-29,NAA8,64690.87,Before Due Date
15741,U001,200769623,WAL-MAR systems,2020-03-25 15:50:09.875000000,2020,1930648447,2020-03-14,2020-03-29,2020-03-14,NAH4,35276.75,Before Due Date
15746,CA02,140106408,WAL-M foundation,2020-04-19 17:04:00.062500000,2020,2960625530,2020-01-04,2020-04-11,2020-04-01,CA10,2801.596,0-15
15752,U001,200793568,SUPE in,2020-04-22 12:48:06.875000000,2020,1930781253,2020-04-14,2020-04-29,2020-04-14,NAA8,36781.31,Before Due Date
15764,U001,200881076,ALBERT foundation,2020-03-29 06:55:30.562500000,2020,1930668198,2020-03-18,2020-04-02,2020-03-18,NAA8,123543.83,Before Due Date
15766,U001,200769623,WAL-MAR corporation,2020-06-08 20:39:09.000000000,2020,1930852142,2020-03-05,2020-05-18,2020-05-03,NAH4,1085.08,16-30
15783,CA02,140104423,METRO  ,2020-03-11 08:54:44.625000000,2020,2960620852,2020-03-13,2020-03-27,2020-03-17,CA10,43262.184,Before Due Date
15785,U001,200769623,WAL-MAR us,2020-04-02 01:24:30.375000000,2020,1930598702,2020-04-03,2020-03-19,2020-03-04,NAH4,9183.24,0-15
15794,U001,200777735,NASH  corp,2020-03-11 12:37:25.312500000,2020,1930595867,2020-03-03,2020-03-18,2020-03-03,NAA8,431.95,Before Due Date
15799,U001,CCU013,KRAFT F corporation,2020-03-20 06:07:22.906250000,2020,1930685592,2020-03-26,2020-03-26,2020-03-26,NAX2,13294.86,Before Due Date
15803,U001,200770677,KRAS systems,2020-03-08 12:57:19.812500000,2020,1930571005,2020-02-27,2020-03-13,2020-02-27,NAA8,45808.43,Before Due Date
15805,CA02,140104285,BUY- in,2020-04-05 16:54:47.406250000,2020,2960622848,2020-03-21,2020-04-08,2020-03-29,CA10,4467.9039999999995,Before Due Date
15824,U001,200793122,PIGGLY ,2020-04-01 20:29:03.187500000,2020,1930642421,2020-12-03,2020-03-27,2020-03-12,NAA8,75409.9,0-15
15828,U001,200707822,PUBLI in,2020-02-23 18:06:48.250000000,2020,1930642630,2020-03-13,2020-03-28,2020-03-13,NAA8,170703.22,Before Due Date
15831,U001,200799367,MCL trust,2020-04-19 07:57:52.437500000,2020,1930671181,2020-03-26,2020-04-10,2020-03-26,NAA8,11498.11,0-15
15834,U001,200759878,SA in,2020-03-29 09:25:32.312500000,2020,1930593347,2020-04-03,2020-03-19,2020-03-04,NAH4,13976.95,0-15
15844,U001,200784489,GE corp,2020-03-29 01:55:35.781250000,2020,1930671366,2020-03-19,2020-04-03,2020-03-19,NAA8,30457.31,Before Due Date
15847,U001,200726979,BJ'S  ,2020-04-06 23:05:55.125000000,2020,1930617482,2020-07-03,2020-03-22,2020-03-07,NAA8,332.47,16-30
15859,U001,200769623,WAL-MAR systems,2020-03-11 19:31:52.562500000,2020,1930581854,2020-02-29,2020-03-15,2020-02-29,NAH4,17332.53,Before Due Date
15866,U001,200799538,UNITE associates,2020-06-11 16:58:41.687500000,2020,1930730432,2020-01-04,2020-06-05,2020-04-01,NAGD,2959.64,0-15
15871,CA02,140104409,LOB trust,2020-04-25 03:58:31.000000000,2020,2960634612,2020-12-05,2020-05-23,2020-05-13,CA10,65181.606,Before Due Date
15873,U001,200078795,H T H in,2020-05-17 11:15:32.687500000,2020,1930838800,2020-04-29,2020-05-14,2020-04-29,NAA8,446.41,0-15
15878,U001,200573068,GROCE llc,2020-05-07 23:50:01.250000000,2020,1930706530,2020-03-26,2020-04-10,2020-03-26,NAA8,19349.89,16-30
15885,U001,200769623,WAL-MAR us,2020-06-10 07:25:27.000000000,2020,1930838907,2020-02-05,2020-05-17,2020-05-02,NAH4,15596.28,16-30
15887,U001,200712102,SUGAR  llc,2020-03-28 23:31:57.750000000,2020,1930572469,2020-02-27,2020-04-27,2020-02-27,NAVQ,21000.72,Before Due Date
15895,U001,200936373,SUPE associates,2020-04-15 20:57:00.687500000,2020,1930706357,2020-03-26,2020-04-10,2020-03-26,NAA8,41281.94,0-15
15897,U001,200769623,WAL-MAR ,2020-05-15 01:45:39.312500000,2020,1930814025,2020-04-22,2020-05-07,2020-04-22,NAH4,1898.2,0-15
15905,U001,200935607,CHICKE associates,2020-05-08 19:13:46.500000000,2020,1930617496,2020-09-03,2020-03-24,2020-03-09,NAA8,38548.46,46-60
15907,U001,200769623,WAL-MAR foundation,2020-03-11 19:16:09.687500000,2020,1930581356,2020-02-29,2020-03-15,2020-02-29,NAH4,213.34,Before Due Date
15908,U001,200769623,WAL-MAR trust,2020-05-04 20:02:18.187500000,2020,1930793951,2020-04-16,2020-05-01,2020-04-16,NAH4,661.11,0-15
15912,U001,200794332,COST trust,2020-03-26 21:07:07.281250000,2020,1930609538,2020-06-03,2020-03-21,2020-03-06,NAAX,32715.47,0-15
15913,U001,200794332,COST us,2020-03-19 12:05:10.125000000,2020,1930660677,2020-03-18,2020-04-02,2020-03-18,NAAX,7408.91,Before Due Date
15914,U001,200764795,SYSCO  corporation,2020-05-21 05:20:32.125000000,2020,1930804508,2020-04-20,2020-05-05,2020-04-20,NAA8,2506.25,16-30
15920,U001,200793513,KROGER ,2020-05-07 01:14:02.250000000,2020,1930706047,2020-03-28,2020-04-12,2020-03-28,NAA8,11136.36,16-30
15924,CA02,140104423,METRO  systems,2020-03-27 07:08:54.375000000,2020,2960627436,2020-08-04,2020-04-18,2020-04-08,CA10,40476.086,Before Due Date
15925,U001,200762301,C&S WH trust,2020-04-25 02:42:08.718750000,2020,1930752348,2020-06-04,2020-04-21,2020-04-06,NAC6,10988.58,0-15
15926,CA02,140104409,LOB us,2020-03-23 09:12:20.500000000,2020,2960633349,2020-10-05,2020-05-21,2020-05-11,CA10,154069.636,Before Due Date
15932,U001,200762301,C&S WH us,2020-06-16 05:08:17.875000000,2020,1930800172,2020-04-20,2020-06-24,2020-04-20,NAGD,6013.98,Before Due Date
15937,U001,200705742,DOT llc,2020-04-22 22:43:25.187500000,2020,1930704663,2020-03-26,2020-04-27,2020-03-26,NA32,19549.09,Before Due Date
15944,U001,200704045,RA co,2020-04-14 13:17:58.703125000,2020,1930718094,2020-03-29,2020-04-13,2020-03-29,NAA8,66274.65,0-15
15946,U001,200769623,WAL-MAR foundation,2020-03-24 00:39:46.437500000,2020,1930647754,2020-03-14,2020-03-29,2020-03-14,NAH4,6285.81,Before Due Date
15951,U001,200725421,BEN  corp,2020-04-05 14:00:23.218750000,2020,1930681903,2020-03-23,2020-04-07,2020-03-23,NAA8,27102.2,Before Due Date
15968,U001,200418007,AM us,2020-05-15 11:35:54.781250000,2020,1930840914,2020-04-05,2020-05-19,2020-05-04,NAA8,5728.95,Before Due Date
15977,U001,200769623,WAL-MAR in,2020-04-04 01:53:26.882812500,2020,1930683544,2020-03-21,2020-04-05,2020-03-21,NAH4,4341.39,Before Due Date
15983,U001,200152991,JET trust,2020-04-14 21:35:41.500000000,2020,1930597436,2020-03-03,2020-03-23,2020-03-03,NAD1,1779.23,16-30
15986,U001,100033439,WESTI corp,2020-07-12 18:04:20.000000000,2020,1930808214,2020-04-23,2020-05-03,2020-04-23,NA10,26044.2,Greatar than 60
15998,U001,200148860,DOLLA corporation,2020-06-24 03:13:48.765625000,2020,1930808209,2020-04-22,2020-06-26,2020-04-22,NAGD,27219.58,Before Due Date
16004,U001,200020431,DEC trust,2020-04-14 16:04:45.750000000,2020,1930817764,2020-04-23,2020-05-09,2020-04-16,NAM4,1236.6,Before Due Date
16006,CA02,CCU001,KRAFT  us,2020-02-15 01:51:18.000000000,2020,2960624177,2020-03-27,2020-05-04,2020-03-30,NAG2,18055.968,Before Due Date
16011,U001,200769623,WAL-MAR foundation,2020-03-10 12:13:23.000000000,2020,1930646677,2020-03-13,2020-03-28,2020-03-13,NAH4,103.47,Before Due Date
16014,U001,200723794,MID MO us,2020-05-16 08:41:28.312500000,2020,1930819741,2020-04-24,2020-05-09,2020-04-24,NAA8,53161.76,0-15
16015,U001,200726979,BJ'S  corp,2020-04-05 06:01:46.031250000,2020,1930716461,2020-03-20,2020-04-04,2020-03-20,NAA8,556.13,0-15
16018,U001,200705742,DOT trust,2020-04-18 11:06:54.375000000,2020,1930642693,2020-12-03,2020-04-01,2020-03-12,NAD1,94251.65,16-30
16022,U001,200769623,WAL-MAR corporation,2020-04-27 04:00:13.187500000,2020,1930727191,2020-01-04,2020-04-16,2020-04-01,NAH4,9847.88,0-15
16025,U001,200769623,WAL-MAR associates,2020-06-15 07:12:49.500000000,2020,1930885271,2020-11-05,2020-05-26,2020-05-11,NAH4,16377.82,16-30
16031,U001,200331749,SYSC in,2020-04-18 04:04:40.875000000,2020,1930673454,2020-03-20,2020-04-04,2020-03-20,NAA8,15536.49,0-15
16032,U001,200748108,KROGER us,2020-04-18 10:37:50.812500000,2020,1930689589,2020-03-24,2020-04-08,2020-03-24,NAA8,17108.22,0-15
16035,U001,200769623,WAL-MAR foundation,2020-03-25 20:14:36.203125000,2020,1930644298,2020-03-13,2020-03-28,2020-03-13,NAH4,42827.54,Before Due Date
16038,U001,200769623,WAL-MAR systems,2020-04-04 11:51:25.812500000,2020,1930606876,2020-11-03,2020-03-26,2020-03-11,NAH4,6361.07,0-15
16046,U001,200418007,AM foundation,2020-05-28 10:51:36.375000000,2020,1930596085,2020-05-03,2020-05-09,2020-03-05,NAGD,11136.72,16-30
16050,U001,200793568,SUPE llc,2020-04-17 07:36:14.875000000,2020,1930818440,2020-04-24,2020-05-09,2020-04-24,NAA8,151770.16,Before Due Date
16053,U001,200769623,WAL-MAR corporation,2020-03-28 16:00:35.187500000,2020,1930585114,2020-02-03,2020-03-17,2020-03-02,NAH4,816.49,0-15
16055,CA02,140104423,METRO  corp,2020-03-27 15:34:16.125000000,2020,2960626846,2020-08-04,2020-04-18,2020-04-08,CA10,45962.679,Before Due Date
16057,U001,200936373,SUPE llc,2020-04-27 03:46:52.687500000,2020,1930813263,2020-04-21,2020-05-06,2020-04-21,NAA8,91396.87,Before Due Date
16065,U001,200706844,WINC llc,2020-04-04 14:05:31.875000000,2020,1930597576,2020-05-03,2020-03-20,2020-03-05,NAA8,7446.53,16-30
16070,U001,200759082,INGL ,2020-03-24 03:40:10.250000000,2020,1930780776,2020-04-13,2020-04-28,2020-04-13,NAA8,168746.82,Before Due Date
16074,U001,200707822,PUBLI llc,2020-03-22 14:39:49.750000000,2020,1930686890,2020-03-25,2020-04-09,2020-03-25,NAA8,188407.3,Before Due Date
16090,CA02,140104440,SO corporation,2020-04-14 21:13:45.750000000,2020,2960628640,2020-04-16,2020-05-05,2020-04-25,CA10,67798.402,Before Due Date
